ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														447	13:48:06.976	123652423																3		Fixation	100			2.70	330.32	199.99	54	959	532	950	520	954	526			256.33	179.29	253.92	183.09	255.12	181.19	211.51	52.15	553.50	276.82	47.63	552.09					554.80	554.80	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														455	13:48:06.985	123660755																	4	Saccade	8						55	957	549	950	516	953	532			255.65	173.50	253.88	184.39	254.77	178.95	211.50	52.28	553.64	276.78	47.71	552.11					554.95	554.95	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														464	13:48:06.993	123669093																		Unclassified	8						56	956	556			956	556			255.46	171.29					211.58	52.49	553.82		46.51						555.14		3.08		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														472	13:48:07.001	123677421																		Unclassified	100						57																			46.09										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														480	13:48:07.010	123685753																		Unclassified	100						58																			45.95										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														489	13:48:07.018	123694088																		Unclassified	100						59																			44.96										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														497	13:48:07.027	123702554																		Unclassified	100						60																			44.25										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														505	13:48:07.035	123710847																		Unclassified	100						61																			44.11										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														514	13:48:07.043	123719115																		Unclassified	100						62																			43.96										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														522	13:48:07.051	123727421																		Unclassified	100						63																			44.39										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														530	13:48:07.060	123735814																		Unclassified	100						64																			44.53										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														539	13:48:07.068	123744137																		Unclassified	100						65																			44.10										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														547	13:48:07.076	123752423																		Unclassified	100						66																			44.53										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														555	13:48:07.085	123760780																		Unclassified	100						67																			45.52										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														564	13:48:07.093	123769110																		Unclassified	100						68																			44.67										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														572	13:48:07.101	123777391																		Unclassified	8						69	943	525			943	525			251.87	181.48					211.87	52.61	554.33		45.23						555.65		-1.00		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														580	13:48:07.110	123785769																	5	Saccade	8						70	956	524			956	524			255.56	181.74					211.84	52.56	554.41		45.80						555.71		-1.00		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														589	13:48:07.118	123794096																		Unclassified	25						71	969	542	965	496	967	519			258.83	175.80	258.00	191.03	258.42	183.42	211.88	52.59	554.52	277.37	47.88	552.20					555.83	555.83	3.35	3.30	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														597	13:48:07.126	123802419																		Unclassified	25						72	979	553	964	496	971	524			261.73	172.13	257.69	191.06	259.71	181.59	211.92	52.53	554.54	277.38	47.81	552.17					555.83	555.83	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														605	13:48:07.135	123810753																		Unclassified	25						73	979	549	964	496	971	522			261.49	173.61	257.71	191.06	259.60	182.33	211.88	52.49	554.62	277.33	47.74	552.24					555.92	555.92	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														614	13:48:07.143	123819098																	6	Saccade	8						74	975	556	974	518	974	537			260.58	171.16	260.29	183.61	260.43	177.38	211.92	52.52	554.74	277.43	47.78	552.17					556.03	556.03	3.34	2.85	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														622	13:48:07.151	123827413																4		Fixation	183			0.95	308.02	337.70	75	994	542	975	531	984	536			265.60	175.79	260.66	179.47	263.13	177.63	211.97	52.47	554.76	277.43	47.72	552.01					556.04	556.04	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														630	13:48:07.160	123835745																4		Fixation	183			0.95	308.02	337.70	76	997	557	971	526	984	541			266.52	170.86	259.58	181.06	263.05	175.96	211.92	52.53	554.83	277.41	47.71	551.94					556.13	556.13	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														639	13:48:07.168	123844078																4		Fixation	183			0.95	308.02	337.70	77	1000	562	973	535	986	548			267.16	169.44	260.00	178.24	263.58	173.84	211.97	52.58	554.94	277.47	47.77	551.89					556.23	556.23	3.38	3.31	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														647	13:48:07.176	123852403																4		Fixation	183			0.95	308.02	337.70	78	980	561	976	542	978	551			261.89	169.58	260.87	176.03	261.38	172.81	212.01	52.59	554.94	277.47	47.75	551.77					556.23	556.23	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														655	13:48:07.185	123860737																4		Fixation	183			0.95	308.02	337.70	79	980	561	975	548	977	554			261.81	169.65	260.53	174.04	261.17	171.84	211.98	52.62	555.02	277.45	47.74	551.81					556.31	556.31	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														664	13:48:07.193	123869071																4		Fixation	183			0.95	308.02	337.70	80	985	549	975	548	980	548			263.11	173.63	260.49	173.77	261.80	173.70	212.01	52.67	555.15	277.51	47.80	551.91					556.45	556.45	3.49	3.38	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														672	13:48:07.201	123877398																4		Fixation	183			0.95	308.02	337.70	81	987	571	975	549	981	560			263.70	166.53	260.62	173.70	262.16	170.12	212.05	52.67	555.18	277.55	47.81	551.91					556.48	556.48	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														680	13:48:07.210	123885735																4		Fixation	183			0.95	308.02	337.70	82	987	558	981	547	984	552			263.63	170.69	262.25	174.14	262.94	172.41	212.01	52.67	555.29	277.52	47.76	552.02					556.59	556.59	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														689	13:48:07.218	123894070																4		Fixation	183			0.95	308.02	337.70	83	978	560	979	549	978	554			261.46	170.06	261.72	173.72	261.59	171.89	212.06	52.68	555.46	277.61	47.79	552.15					556.75	556.75	3.42	3.44	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														697	13:48:07.226	123902395																4		Fixation	183			0.95	308.02	337.70	84	974	544	980	548	977	546			260.20	175.15	261.93	174.05	261.07	174.60	212.12	52.66	555.51	277.65	47.74	552.15					556.80	556.80	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														705	13:48:07.235	123910693																4		Fixation	183			0.95	308.02	337.70	85	976	540	981	526	978	533			260.87	176.47	262.06	181.20	261.47	178.84	212.06	52.64	555.64	277.61	47.71	552.34					556.93	556.93	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														714	13:48:07.243	123919073																4		Fixation	183			0.95	308.02	337.70	86	965	540	981	520	973	530			257.99	176.41	262.28	183.05	260.14	179.73	212.12	52.67	555.80	277.72	47.75	552.53					557.08	557.08	3.43	3.46	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														722	13:48:07.251	123927392																4		Fixation	183			0.95	308.02	337.70	87	980	525	993	538	986	531			261.78	181.28	265.32	177.28	263.55	179.28	212.16	52.66	555.83	277.75	47.75	552.60					557.11	557.11	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														730	13:48:07.260	123935724																4		Fixation	183			0.95	308.02	337.70	88	985	517	985	536	985	526			263.12	184.11	263.18	177.97	263.15	181.04	212.10	52.70	555.92	277.72	47.76	552.76					557.21	557.21	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														739	13:48:07.268	123944066																4		Fixation	183			0.95	308.02	337.70	89	987	516	986	542	986	529			263.84	184.33	263.42	175.81	263.63	180.07	212.13	52.75	556.02	277.77	47.83	552.87					557.31	557.31	3.54	3.55	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														747	13:48:07.276	123952390																4		Fixation	183			0.95	308.02	337.70	90	976	545	980	543	978	544			260.78	174.91	261.95	175.62	261.37	175.27	212.17	52.74	555.97	277.78	47.82	552.80					557.25	557.25	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														755	13:48:07.285	123960717																4		Fixation	183			0.95	308.02	337.70	91	985	543	973	540	979	541			263.09	175.68	259.93	176.56	261.51	176.12	212.08	52.75	555.95	277.73	47.77	552.78					557.25	557.25	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														764	13:48:07.293	123969062																4		Fixation	183			0.95	308.02	337.70	92	985	542	973	540	979	541			263.32	175.81	259.93	176.56	261.62	176.19	212.10	52.76	555.95	277.75	47.83	552.72					557.24	557.24	3.59	3.69	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														772	13:48:07.301	123977389																4		Fixation	183			0.95	308.02	337.70	93	989	537	981	540	985	538			264.33	177.55	262.07	176.40	263.20	176.98	212.13	52.73	555.81	277.73	47.78	552.53					557.10	557.10	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														780	13:48:07.310	123985724																4		Fixation	183			0.95	308.02	337.70	94	986	534	983	539	984	536			263.45	178.49	262.82	176.74	263.13	177.61	212.05	52.70	555.73	277.64	47.73	552.42					557.02	557.02	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														789	13:48:07.318	123994051																4		Fixation	183			0.95	308.02	337.70	95	985	537	981	538	983	537			263.24	177.59	262.21	177.12	262.73	177.36	212.08	52.70	555.67	277.69	47.74	552.31					556.96	556.96	3.65	3.71	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														797	13:48:07.326	124002387																4		Fixation	183			0.95	308.02	337.70	96	986	544	994	521	990	532			263.41	175.17	265.54	182.85	264.48	179.01	212.11	52.65	555.50	277.65	47.71	552.09					556.78	556.78	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														805	13:48:07.335	124010720																	7	Saccade	17						97	981	549	994	521	987	535			262.20	173.62	265.54	182.85	263.87	178.24	211.98	52.65	555.39	277.55	47.67	551.97					556.69	556.69	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														814	13:48:07.343	124019065																	7	Saccade	17						98	974	547	968	532	971	539			260.30	174.10	258.72	179.05	259.51	176.58	211.97	52.67	555.33	277.51	47.70	551.87					556.63	556.63	3.69	3.63	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														822	13:48:07.351	124027387																5		Fixation	450			0.81	139.60	191.58	99	962	543	951	546	956	544			257.07	175.48	254.08	174.62	255.58	175.05	212.01	52.65	555.16	277.52	47.71	551.65					556.46	556.46	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														830	13:48:07.360	124035720																5		Fixation	450			0.81	139.60	191.58	100	957	544	959	530	958	537			255.75	175.33	256.14	179.70	255.95	177.52	211.97	52.67	555.08	277.47	47.71	551.55					556.38	556.38	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														839	13:48:07.368	124044050																5		Fixation	450			0.81	139.60	191.58	101	946	531	958	528	952	529			252.76	179.38	255.91	180.38	254.34	179.88	211.97	52.72	555.04	277.47	47.76	551.51					556.35	556.35	3.73	3.66	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														847	13:48:07.376	124052382																5		Fixation	450			0.81	139.60	191.58	102	945	534	955	521	950	527			252.54	178.55	255.26	182.87	253.90	180.71	212.01	52.67	554.92	277.49	47.76	551.40					556.22	556.22	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														855	13:48:07.385	124060713																5		Fixation	450			0.81	139.60	191.58	103	950	532	953	526	951	529			253.91	179.03	254.68	181.11	254.30	180.07	211.95	52.69	554.88	277.45	47.73	551.42					556.19	556.19	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														864	13:48:07.393	124069045																5		Fixation	450			0.81	139.60	191.58	104	952	529	956	523	954	526			254.38	180.04	255.55	182.11	254.96	181.08	211.97	52.69	554.90	277.48	47.74	551.48					556.20	556.20	3.76	3.89	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														872	13:48:07.401	124077377																5		Fixation	450			0.81	139.60	191.58	105	954	529	961	517	957	523			254.93	179.97	256.89	184.11	255.91	182.04	212.02	52.64	554.81	277.51	47.71	551.46					556.10	556.10	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														880	13:48:07.410	124085703																5		Fixation	450			0.81	139.60	191.58	106	953	544	970	515	961	529			254.75	175.11	259.28	184.74	257.01	179.92	211.96	52.63	554.79	277.47	47.68	551.56					556.10	556.10	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														889	13:48:07.418	124094033																5		Fixation	450			0.81	139.60	191.58	107	955	549	974	507	964	528			255.28	173.61	260.31	187.42	257.80	180.52	211.99	52.63	554.84	277.51	47.70	551.68					556.14	556.14	3.84	3.96	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														897	13:48:07.426	124102378																5		Fixation	450			0.81	139.60	191.58	108	949	542	966	529	957	535			253.47	175.99	258.21	180.22	255.84	178.10	212.05	52.59	554.78	277.54	47.69	551.70					556.07	556.07	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														905	13:48:07.435	124110708																5		Fixation	450			0.81	139.60	191.58	109	946	532	961	527	953	529			252.69	179.14	256.76	180.78	254.72	179.96	211.99	52.60	554.77	277.51	47.69	551.82					556.07	556.07	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														914	13:48:07.443	124119061																5		Fixation	450			0.81	139.60	191.58	110	946	532	961	527	953	529			252.70	179.13	256.77	180.77	254.74	179.95	212.00	52.66	554.81	277.54	47.75	551.96					556.11	556.11	3.87	4.06	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														922	13:48:07.451	124127376																5		Fixation	450			0.81	139.60	191.58	111	952	538	975	518	963	528			254.50	177.07	260.50	183.57	257.50	180.32	212.05	52.62	554.74	277.57	47.74	551.99					556.03	556.03	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														930	13:48:07.460	124135713																5		Fixation	450			0.81	139.60	191.58	112	952	534	981	513	966	523			254.42	178.61	262.27	185.40	258.35	182.00	212.01	52.63	554.73	277.52	47.74	552.11					556.03	556.03	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														939	13:48:07.468	124144047																5		Fixation	450			0.81	139.60	191.58	113	952	530	966	521	959	525			254.44	179.95	258.26	182.67	256.35	181.31	212.00	52.68	554.77	277.55	47.78	552.23					556.07	556.07	3.92	3.85	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														947	13:48:07.476	124152370																5		Fixation	450			0.81	139.60	191.58	114	940	534	966	521	953	527			251.22	178.65	258.18	182.71	254.70	180.68	212.04	52.65	554.69	277.58	47.74	552.23					555.99	555.99	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														955	13:48:07.485	124160705																5		Fixation	450			0.81	139.60	191.58	115	940	533	967	522	953	527			251.19	178.67	258.50	182.37	254.84	180.52	211.99	52.61	554.69	277.52	47.72	552.31					555.99	555.99	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														964	13:48:07.493	124169041																5		Fixation	450			0.81	139.60	191.58	116	940	547	972	523	956	535			251.14	174.17	259.66	182.16	255.40	178.16	211.99	52.63	554.75	277.56	47.74	552.38					556.05	556.05	3.95	4.19	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														972	13:48:07.501	124177361																5		Fixation	450			0.81	139.60	191.58	117	941	547	968	524	954	535			251.48	174.34	258.69	181.62	255.08	177.98	212.03	52.57	554.72	277.58	47.68	552.33					556.01	556.01	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														980	13:48:07.510	124185713																5		Fixation	450			0.81	139.60	191.58	118	940	535	956	529	948	532			251.29	178.13	255.36	180.20	253.33	179.16	211.96	52.56	554.79	277.52	47.64	552.37					556.09	556.09	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														989	13:48:07.518	124194038																5		Fixation	450			0.81	139.60	191.58	119	939	530	952	527	945	528			250.86	179.92	254.30	180.62	252.58	180.27	211.98	52.58	554.93	277.56	47.65	552.40					556.22	556.22	3.98	3.91	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														997	13:48:07.526	124202361																5		Fixation	450			0.81	139.60	191.58	120	939	519	960	520	949	519			250.96	183.50	256.47	182.93	253.71	183.21	212.03	52.55	554.98	277.58	47.65	552.31					556.27	556.27	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1005	13:48:07.535	124210692																5		Fixation	450			0.81	139.60	191.58	121	944	520	972	511	958	515			252.14	182.98	259.86	185.95	256.00	184.47	211.94	52.61	555.11	277.51	47.65	552.31					556.41	556.41	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1014	13:48:07.543	124219044																5		Fixation	450			0.81	139.60	191.58	122	943	523	979	505	961	514			252.11	182.13	261.67	187.92	256.89	185.02	211.94	52.67	555.30	277.53	47.68	552.30					556.60	556.60	4.03	4.25	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1022	13:48:07.551	124227358																5		Fixation	450			0.81	139.60	191.58	123	950	530	982	513	966	521			253.85	179.70	262.49	185.42	258.17	182.56	211.97	52.66	555.39	277.54	47.68	552.17					556.69	556.69	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1030	13:48:07.560	124235692																5		Fixation	450			0.81	139.60	191.58	124	950	530	983	521	966	525			253.92	179.95	262.74	182.75	258.33	181.35	211.86	52.68	555.53	277.46	47.65	552.13					556.84	556.84	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1039	13:48:07.568	124244037																5		Fixation	450			0.81	139.60	191.58	125	953	532	974	528	963	530			254.67	179.18	260.39	180.36	257.53	179.77	211.87	52.70	555.69	277.47	47.67	552.09					557.00	557.00	4.06	3.98	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1047	13:48:07.576	124252355																5		Fixation	450			0.81	139.60	191.58	126	948	526	969	519	958	522			253.21	180.98	258.84	183.53	256.02	182.25	211.91	52.64	555.70	277.45	47.60	551.94					557.00	557.00	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1055	13:48:07.585	124260676																5		Fixation	450			0.81	139.60	191.58	127	944	519	966	525	955	522			252.25	183.29	258.15	181.58	255.20	182.44	211.79	52.62	555.71	277.38	47.57	551.89					557.02	557.02	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1064	13:48:07.593	124269030																5		Fixation	450			0.81	139.60	191.58	128	945	515	977	514	961	514			252.57	184.56	261.09	185.05	256.83	184.80	211.80	52.61	555.72	277.40	47.57	551.85					557.02	557.02	4.11	4.35	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1072	13:48:07.601	124277351																5		Fixation	450			0.81	139.60	191.58	129	943	519	979	518	961	518			251.88	183.45	261.74	183.61	256.81	183.53	211.86	52.54	555.56	277.39	47.53	551.71					556.85	556.85	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1080	13:48:07.610	124285684																5		Fixation	450			0.81	139.60	191.58	130	944	529	986	514	965	521			252.36	180.20	263.47	185.03	257.92	182.62	211.75	52.52	555.41	277.32	47.50	551.67					556.71	556.71	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1089	13:48:07.618	124294031																5		Fixation	450			0.81	139.60	191.58	131	946	520	981	511	963	515			252.68	182.98	262.19	185.89	257.43	184.44	211.78	52.53	555.27	277.34	47.53	551.66					556.57	556.57	4.11	4.40	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1097	13:48:07.626	124302350																5		Fixation	450			0.81	139.60	191.58	132	940	537	980	514	960	525			251.13	177.56	261.79	184.95	256.46	181.25	211.84	52.48	554.99	277.32	47.51	551.55					556.28	556.28	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1105	13:48:07.635	124310681																5		Fixation	450			0.81	139.60	191.58	133	939	536	979	514	959	525			251.04	177.70	261.75	184.92	256.39	181.31	211.76	52.50	554.74	277.27	47.53	551.56					556.04	556.04	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														1114	13:48:07.643	124319037																5		Fixation	450			0.81	139.60	191.58	134	941	536	975	512	958	524			251.34	177.82	260.51	185.70	255.92	181.76	211.79	52.51	554.51	277.29	47.59	551.62					555.82	555.82	4.14	4.41	0	0				
